Truck ID: Truck_1
Total Weight: 799.6000000000005
Total Profit: 1287.0
Total Penalty: -86.0
Packages: 261
Package ID     Weight         Profit         Deadline       
2241348427.0   0.60           3.00           -5.0           
2241357393.0   0.20           2.00           5.0            
2241345692.0   1.70           5.00           2.0            
2241338949.0   3.10           8.00           8.0            
2241325593.0   3.20           3.00           0.0            
2241337183.0   4.00           6.00           4.0            
2241357766.0   2.00           5.00           9.0            
2241351150.0   0.70           5.00           7.0            
2241333405.0   5.50           4.00           8.0            
2241355655.0   1.50           3.00           1.0            
2241335944.0   3.80           3.00           4.0            
2241325315.0   2.00           3.00           2.0            
2241341100.0   1.50           5.00           5.0            
2241340262.0   1.20           4.00           0.0            
2241350647.0   0.40           4.00           0.0            
2241331701.0   0.30           6.00           7.0            
2241337717.0   0.30           4.00           6.0            
2241356282.0   10.00          9.00           7.0            
2241326246.0   6.10           8.00           0.0            
2241323976.0   1.80           9.00           -1.0           
2241356377.0   8.10           9.00           6.0            
2241343095.0   2.50           3.00           9.0            
2241328240.0   1.10           7.00           1.0            
2241337822.0   3.20           3.00           2.0            
2241354465.0   0.20           3.00           3.0            
2241328639.0   0.90           6.00           7.0            
2241341755.0   5.40           1.00           -1.0           
2241334176.0   9.20           1.00           8.0            
2241350929.0   5.10           9.00           4.0            
2241330022.0   3.30           7.00           7.0            
2241336853.0   0.20           5.00           5.0            
2241341545.0   2.60           3.00           6.0            
2241350470.0   7.80           8.00           3.0            
2241328568.0   2.10           3.00           1.0            
2241344165.0   0.80           3.00           1.0            
2241328576.0   1.10           6.00           9.0            
2241347553.0   1.80           5.00           7.0            
2241346884.0   0.80           9.00           -2.0           
2241350982.0   10.40          9.00           7.0            
2241339806.0   2.10           5.00           7.0            
2241330135.0   0.30           5.00           6.0            
2241337006.0   0.40           1.00           5.0            
2241346324.0   0.60           4.00           -4.0           
2241349482.0   2.50           5.00           9.0            
2241323238.0   8.10           9.00           5.0            
2241341002.0   2.20           4.00           8.0            
2241334906.0   0.40           4.00           3.0            
2241323174.0   0.20           5.00           9.0            
2241338758.0   1.70           3.00           1.0            
2241349305.0   4.10           2.00           7.0            
2241347308.0   0.70           5.00           -5.0           
2241334077.0   7.10           4.00           0.0            
2241337733.0   1.00           9.00           7.0            
2241345588.0   11.30          8.00           3.0            
2241331575.0   9.80           7.00           1.0            
2241330496.0   1.00           4.00           -5.0           
2241326744.0   6.60           2.00           3.0            
2241341968.0   3.80           1.00           1.0            
2241328405.0   1.40           7.00           2.0            
2241353697.0   1.00           4.00           6.0            
2241342707.0   0.30           7.00           9.0            
2241323500.0   8.00           9.00           1.0            
2241349334.0   3.60           7.00           7.0            
2241325023.0   2.30           1.00           4.0            
2241325954.0   0.50           6.00           8.0            
2241355267.0   0.60           3.00           8.0            
2241339086.0   5.10           5.00           -3.0           
2241341224.0   1.50           9.00           2.0            
2241328470.0   1.00           2.00           4.0            
2241324591.0   0.20           3.00           3.0            
2241354085.0   1.60           8.00           5.0            
2241332264.0   0.80           2.00           9.0            
2241327726.0   0.90           9.00           -4.0           
2241335002.0   0.90           5.00           7.0            

Truck ID: Truck_4
Total Weight: 799.8999999999999
Total Profit: 1286.0
Total Penalty: -88.0
Packages: 269
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241332269.0   3.40           2.00           9.0            
2241339756.0   0.90           1.00           8.0            
2241347957.0   1.10           3.00           0.0            
2241343688.0   7.90           7.00           8.0            
2241345247.0   0.10           8.00           5.0            
2241358033.0   2.90           3.00           6.0            
2241342572.0   11.80          4.00           2.0            
2241348782.0   5.30           9.00           8.0            
2241328345.0   2.00           4.00           0.0            
2241328903.0   7.30           9.00           0.0            
2241336716.0   0.30           7.00           5.0            
2241329025.0   0.30           9.00           5.0            
2241332497.0   0.30           5.00           4.0            
2241327702.0   3.50           6.00           4.0            
2241351956.0   9.50           4.00           2.0            
2241332976.0   3.10           6.00           3.0            
2241341721.0   0.20           1.00           -1.0           
2241326068.0   2.00           7.00           4.0            
2241350132.0   3.40           4.00           3.0            
2241357228.0   1.60           1.00           3.0            
2241330532.0   0.30           8.00           0.0            
2241352301.0   0.70           6.00           7.0            
2241330137.0   4.70           9.00           0.0            
2241350402.0   3.90           7.00           3.0            
2241324890.0   1.80           6.00           7.0            
2241348311.0   6.30           6.00           1.0            
2241330313.0   0.30           3.00           7.0            
2241338721.0   1.60           9.00           5.0            
2241333057.0   2.20           7.00           2.0            
2241338814.0   2.60           5.00           1.0            
2241344133.0   0.40           7.00           6.0            
2241328755.0   0.20           3.00           2.0            
2241336388.0   1.60           2.00           7.0            
2241357307.0   0.40           6.00           8.0            
2241348689.0   2.20           3.00           7.0            
2241355022.0   0.70           4.00           6.0            
2241325388.0   1.20           6.00           8.0            
2241331500.0   1.70           5.00           1.0            
2241327139.0   0.30           6.00           8.0            
2241346595.0   0.30           5.00           3.0            
2241329643.0   1.80           9.00           5.0            
2241336906.0   1.20           4.00           7.0            
2241357106.0   3.80           2.00           2.0            
2241337084.0   5.60           7.00           2.0            
2241331413.0   0.40           8.00           0.0            
2241333127.0   11.80          7.00           8.0            
2241330195.0   1.90           4.00           5.0            
2241336113.0   1.00           8.00           2.0            
2241329825.0   0.80           1.00           3.0            
2241323991.0   0.10           7.00           -3.0           
2241336705.0   1.30           4.00           8.0            
2241330527.0   1.20           1.00           5.0            
2241352896.0   11.50          4.00           9.0            
2241337506.0   2.60           5.00           8.0            
2241336225.0   10.90          4.00           9.0            
2241351202.0   0.30           3.00           0.0            
2241327692.0   8.80           1.00           6.0            
2241336189.0   2.40           4.00           7.0            
2241325504.0   6.10           7.00           -4.0           
2241335081.0   3.50           6.00           2.0            
2241352699.0   11.90          8.00           0.0            
2241339735.0   4.30           9.00           5.0            
2241344674.0   1.20           3.00           7.0            
2241345258.0   1.50           4.00           2.0            
2241355136.0   5.80           6.00           0.0            
2241334947.0   1.10           6.00           3.0            
2241342862.0   2.00           3.00           8.0            
2241326315.0   3.50           1.00           5.0            
2241330688.0   0.10           3.00           8.0            
2241335325.0   2.30           3.00           9.0            
2241355017.0   5.30           9.00           9.0            
2241339471.0   5.50           2.00           0.0            
2241354169.0   0.90           9.00           0.0            
2241327331.0   0.10           8.00           9.0            
2241332487.0   5.30           3.00           5.0            
2241325062.0   1.10           6.00           5.0            
2241327567.0   0.40           4.00           8.0            
2241324249.0   0.30           4.00           0.0            
2241356007.0   1.10           6.00           -2.0           
2241329116.0   1.90           5.00           9.0            
2241354012.0   3.70           2.00           6.0            
2241338100.0   0.30           6.00           7.0            
2241346078.0   2.70           8.00           1.0            
2241327834.0   1.10           7.00           4.0            
2241335265.0   2.30           5.00           7.0            
2241346804.0   2.40           6.00           7.0            
2241325172.0   4.90           7.00           1.0            
2241347560.0   0.30           4.00           3.0            
2241332181.0   0.10           2.00           4.0            
2241328587.0   0.60           5.00           8.0            
2241325603.0   0.70           5.00           0.0            
2241341112.0   5.30           5.00           7.0            
2241325154.0   0.20           4.00           5.0            
2241343840.0   9.70           5.00           3.0            
2241348769.0   5.50           9.00           2.0            
2241344848.0   0.40           4.00           0.0            
2241326353.0   1.00           3.00           4.0            
2241329263.0   1.90           1.00           2.0            
2241326276.0   2.40           6.00           4.0            
2241355599.0   2.60           5.00           7.0            
2241323365.0   5.00           6.00           6.0            
2241327606.0   1.40           2.00           2.0            
2241354516.0   0.40           9.00           0.0            
2241331800.0   1.80           1.00           2.0            
2241353847.0   0.50           2.00           0.0            
2241346631.0   1.70           6.00           6.0            
2241348879.0   1.20           4.00           6.0            
2241350035.0   5.20           6.00           1.0            
2241333820.0   1.30           4.00           8.0            
2241331881.0   11.00          8.00           9.0            
2241331991.0   2.00           6.00           0.0            
2241351298.0   7.60           7.00           2.0            
2241331115.0   2.20           4.00           0.0            
2241329241.0   0.20           1.00           1.0            
2241343371.0   0.90           4.00           4.0            
2241349297.0   0.40           5.00           1.0            
2241340878.0   7.70           5.00           8.0            
2241328215.0   0.30           6.00           2.0            
2241329947.0   2.90           5.00           0.0            
2241336786.0   2.30           5.00           1.0            
2241329290.0   6.90           8.00           8.0            
2241345567.0   9.00           5.00           0.0            
2241347488.0   2.20           4.00           -4.0           
2241344745.0   1.10           2.00           6.0            
2241337570.0   10.20          7.00           1.0            
2241328282.0   0.80           4.00           4.0            
2241354037.0   0.40           3.00           2.0            
2241354474.0   0.20           6.00           7.0            
2241331127.0   0.30           3.00           1.0            
2241349874.0   1.40           3.00           1.0            
2241347790.0   1.00           4.00           1.0            
2241341300.0   0.10           4.00           -4.0           
2241334613.0   11.10          6.00           8.0            
2241324637.0   0.20           5.00           0.0            
2241350439.0   2.50           4.00           9.0            
2241352492.0   3.10           8.00           5.0            
2241351095.0   9.10           7.00           3.0            
2241326330.0   1.60           6.00           0.0            
2241326770.0   3.20           7.00           7.0            
2241346898.0   1.30           5.00           8.0            
2241345614.0   1.70           2.00           7.0            
2241326492.0   6.90           9.00           9.0            
2241344470.0   0.70           6.00           1.0            
2241343165.0   3.60           2.00           4.0            
2241333116.0   1.80           3.00           6.0            
2241350740.0   1.10           2.00           8.0            
2241354132.0   0.70           3.00           2.0            
2241352045.0   0.60           7.00           1.0            
2241340482.0   1.80           3.00           0.0            
2241354658.0   0.40           4.00           2.0            
2241343872.0   4.70           2.00           4.0            
2241349110.0   1.40           5.00           0.0            
2241326808.0   2.70           6.00           9.0            
2241329471.0   3.80           7.00           7.0            
2241343319.0   5.10           6.00           6.0            
2241328227.0   0.40           5.00           2.0            
2241356566.0   1.00           3.00           0.0            
2241334080.0   1.00           5.00           9.0            
2241339182.0   0.80           3.00           0.0            
2241324835.0   0.90           7.00           6.0            
2241323749.0   2.10           8.00           3.0            
2241338715.0   2.30           1.00           8.0            
2241356752.0   2.70           9.00           1.0            
2241339705.0   0.60           6.00           7.0            
2241330786.0   4.00           8.00           6.0            
2241348578.0   0.80           3.00           1.0            
2241342782.0   0.30           3.00           5.0            
2241354704.0   0.10           5.00           0.0            
2241342206.0   4.90           5.00           7.0            
2241344265.0   0.30           6.00           4.0            
2241339446.0   0.50           3.00           4.0            
2241336313.0   8.60           6.00           2.0            
2241336273.0   2.30           8.00           5.0            
2241350817.0   5.60           8.00           2.0            
2241342290.0   2.50           7.00           1.0            
2241329436.0   1.70           7.00           6.0            
2241346458.0   5.30           3.00           -2.0           
2241324020.0   4.10           8.00           5.0            
2241323159.0   10.10          6.00           3.0            
2241327548.0   4.80           9.00           4.0            
2241351100.0   2.00           7.00           6.0            
2241327173.0   2.90           3.00           4.0            
2241346268.0   0.30           8.00           5.0            
2241344009.0   0.90           5.00           8.0            
2241349250.0   6.90           2.00           9.0            
2241340468.0   0.50           4.00           9.0            
2241340447.0   2.70           5.00           5.0            
2241344104.0   0.20           8.00           4.0            
2241350582.0   1.60           3.00           7.0            
2241351718.0   1.00           4.00           8.0            
2241331352.0   1.20           3.00           5.0            
2241345280.0   2.70           3.00           0.0            
2241356930.0   0.50           6.00           6.0            
2241341326.0   6.90           7.00           5.0            
2241345644.0   0.60           7.00           5.0            
2241336739.0   4.90           6.00           8.0            
2241354825.0   3.80           6.00           6.0            
2241344994.0   1.30           4.00           8.0            
2241348212.0   0.90           2.00           -1.0           
2241338465.0   0.90           7.00           3.0            
2241342476.0   2.20           5.00           8.0            
2241343504.0   1.70           3.00           5.0            
2241346875.0   2.10           5.00           0.0            
2241329669.0   7.70           4.00           8.0            
2241334241.0   2.20           6.00           5.0            
2241334153.0   0.80           4.00           1.0            
2241327240.0   3.80           8.00           5.0            
2241325845.0   6.60           3.00           3.0            
2241346288.0   5.00           1.00           5.0            
2241334306.0   2.60           6.00           7.0            
2241353397.0   10.40          2.00           0.0            
2241339168.0   11.90          9.00           2.0            
2241323565.0   2.80           2.00           3.0            
2241354106.0   1.80           3.00           -3.0           
2241341587.0   2.70           6.00           0.0            
2241325699.0   0.80           3.00           1.0            
2241345357.0   2.70           6.00           6.0            
2241338216.0   4.90           8.00           3.0            
2241355924.0   6.00           4.00           1.0            
2241332333.0   0.20           8.00           8.0            
2241347238.0   0.40           3.00           9.0            
2241325144.0   0.70           1.00           1.0            
2241325648.0   1.40           8.00           1.0            
2241347331.0   9.80           5.00           7.0            
2241331568.0   12.00          5.00           6.0            
2241342481.0   2.60           3.00           5.0            
2241327308.0   0.40           7.00           1.0            
2241339827.0   10.80          8.00           7.0            
2241331256.0   1.10           5.00           1.0            
2241335252.0   3.30           3.00           5.0            
2241333301.0   5.60           8.00           8.0            
2241347603.0   2.80           6.00           1.0            
2241342308.0   5.80           7.00           -1.0           
2241335456.0   3.10           6.00           8.0            
2241352168.0   9.40           9.00           4.0            
2241338626.0   1.50           7.00           2.0            
2241341784.0   8.10           4.00           -1.0           
2241329732.0   4.50           4.00           3.0            
2241347839.0   3.60           2.00           2.0            
2241340081.0   3.80           4.00           5.0            
2241348575.0   3.20           3.00           0.0            
2241349912.0   8.60           8.00           3.0            
2241326260.0   5.90           7.00           7.0            
2241341276.0   2.80           3.00           5.0            
2241328672.0   3.00           2.00           3.0            
2241334321.0   7.00           6.00           0.0            
2241326115.0   0.50           4.00           1.0            
2241340822.0   0.40           3.00           1.0            
2241323505.0   11.30          4.00           0.0            
2241333399.0   4.80           9.00           -3.0           
2241342366.0   2.90           6.00           7.0            
2241355817.0   0.20           4.00           8.0            
2241323331.0   0.90           4.00           5.0            
2241356907.0   0.30           3.00           5.0            
2241336661.0   1.20           6.00           9.0            
2241357459.0   2.20           5.00           0.0            
2241325906.0   2.00           5.00           3.0            
2241343547.0   8.50           8.00           9.0            
2241336079.0   0.10           3.00           3.0            
2241342301.0   0.20           6.00           -1.0           
2241327958.0   5.90           9.00           2.0            
2241343359.0   4.40           8.00           1.0            
2241347319.0   0.20           3.00           0.0            
2241348930.0   0.90           9.00           4.0            
2241333828.0   0.10           5.00           8.0            
2241346108.0   0.70           6.00           1.0            
2241332661.0   0.80           5.00           3.0            
2241331599.0   0.40           7.00           1.0            
2241341794.0   0.80           6.00           0.0            

Truck ID: Truck_5
Total Weight: 799.9999999999997
Total Profit: 1203.0
Total Penalty: -17.0
Packages: 233
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241329452.0   1.90           9.00           8.0            
2241332771.0   8.80           9.00           6.0            
2241337995.0   1.10           7.00           7.0            
2241356276.0   1.60           4.00           1.0            
2241339220.0   0.50           3.00           1.0            
2241353981.0   4.10           3.00           5.0            
2241342351.0   0.30           4.00           -1.0           
2241345212.0   0.10           1.00           6.0            
2241336393.0   4.50           7.00           7.0            
2241326172.0   9.30           9.00           6.0            
2241357945.0   1.20           7.00           2.0            
2241334402.0   5.00           9.00           0.0            
2241343013.0   1.30           4.00           4.0            
2241326568.0   1.60           4.00           4.0            
2241356130.0   3.00           7.00           3.0            
2241333378.0   0.20           5.00           3.0            
2241323723.0   3.30           8.00           9.0            
2241327997.0   2.00           7.00           4.0            
2241325063.0   0.60           9.00           6.0            
2241352053.0   1.60           7.00           6.0            
2241357633.0   0.10           7.00           6.0            
2241346590.0   4.80           4.00           5.0            
2241335721.0   0.30           8.00           7.0            
2241350610.0   0.30           6.00           9.0            
2241352858.0   1.00           4.00           3.0            
2241324757.0   2.10           6.00           2.0            
2241357600.0   0.80           5.00           8.0            
2241345818.0   2.90           6.00           1.0            
2241326221.0   0.70           8.00           0.0            
2241346381.0   0.10           8.00           2.0            
2241327216.0   1.80           4.00           0.0            
2241332198.0   1.80           4.00           1.0            
2241337430.0   0.50           3.00           6.0            
2241327111.0   5.60           6.00           6.0            
2241328287.0   0.20           3.00           7.0            
2241337106.0   1.20           5.00           8.0            
2241335546.0   2.80           9.00           8.0            
2241354218.0   0.50           5.00           4.0            
2241339554.0   2.50           5.00           9.0            
2241331369.0   1.80           6.00           3.0            
2241355160.0   2.90           5.00           9.0            
2241325960.0   1.70           5.00           6.0            
2241345660.0   1.40           4.00           3.0            
2241358089.0   0.40           6.00           1.0            
2241353189.0   0.20           5.00           4.0            
2241344278.0   1.80           1.00           6.0            
2241336994.0   3.20           3.00           3.0            
2241351658.0   9.30           6.00           8.0            
2241356427.0   0.80           1.00           1.0            
2241344269.0   6.60           9.00           -1.0           
2241339734.0   0.50           2.00           8.0            
2241347648.0   6.70           7.00           3.0            
2241328182.0   1.00           5.00           9.0            
2241354770.0   0.20           9.00           9.0            
2241330523.0   5.50           8.00           7.0            
2241336183.0   8.90           5.00           7.0            
2241330328.0   4.70           4.00           4.0            
2241356533.0   0.10           1.00           5.0            
2241357946.0   0.90           6.00           1.0            
2241333353.0   6.90           8.00           7.0            
2241328870.0   1.90           5.00           1.0            
2241337982.0   1.70           6.00           1.0            
2241348874.0   5.90           6.00           0.0            
2241352813.0   4.60           5.00           2.0            
2241347745.0   1.50           6.00           9.0            
2241341365.0   2.00           4.00           7.0            
2241332122.0   0.60           5.00           6.0            
2241356721.0   4.00           6.00           4.0            
2241332409.0   6.30           9.00           8.0            
2241343725.0   2.00           5.00           3.0            
2241332917.0   0.60           8.00           8.0            
2241325232.0   0.40           8.00           4.0            
2241350944.0   2.40           4.00           8.0            
2241350162.0   4.90           1.00           5.0            
2241349819.0   1.30           6.00           9.0            
2241354894.0   4.20           4.00           1.0            
2241347128.0   0.30           2.00           2.0            
2241328645.0   1.30           6.00           1.0            
2241352536.0   0.90           7.00           7.0            
2241337278.0   4.10           9.00           3.0            
2241343593.0   0.50           3.00           9.0            
2241327965.0   0.20           2.00           6.0            
2241352291.0   1.50           8.00           6.0            
2241326527.0   1.50           3.00           3.0            
2241327060.0   7.60           1.00           3.0            
2241332865.0   1.50           7.00           2.0            
2241353046.0   1.50           8.00           6.0            
2241345183.0   0.20           5.00           7.0            
2241334246.0   5.40           8.00           4.0            
2241325808.0   8.90           9.00           4.0            
2241352215.0   0.50           5.00           4.0            
2241342486.0   11.60          7.00           0.0            
2241341597.0   6.20           1.00           8.0            
2241355486.0   2.80           6.00           0.0            
2241351911.0   8.30           8.00           7.0            
2241326185.0   0.20           3.00           5.0            
2241346700.0   1.60           3.00           5.0            
2241344118.0   11.50          7.00           1.0            
2241330573.0   3.10           2.00           3.0            
2241329055.0   1.70           5.00           5.0            
2241357109.0   2.40           7.00           0.0            
2241338939.0   1.70           4.00           8.0            
2241330683.0   0.60           6.00           4.0            
2241338844.0   1.10           3.00           3.0            
2241348452.0   7.30           7.00           -1.0           
2241325300.0   2.20           2.00           3.0            
2241331700.0   5.40           8.00           3.0            
2241344755.0   0.50           1.00           8.0            
2241336384.0   11.10          8.00           1.0            
2241346752.0   9.40           4.00           6.0            
2241340894.0   8.10           5.00           8.0            
2241341765.0   2.00           8.00           8.0            
2241332268.0   2.70           2.00           3.0            
2241338621.0   4.40           5.00           -2.0           
2241325052.0   0.30           5.00           9.0            
2241339504.0   0.50           4.00           9.0            
2241342435.0   0.30           3.00           3.0            
2241336523.0   2.50           1.00           3.0            
2241355638.0   0.60           5.00           5.0            
2241343876.0   3.60           2.00           8.0            
2241353699.0   6.60           5.00           9.0            
2241338638.0   3.00           7.00           4.0            
2241328393.0   4.70           1.00           9.0            
2241356350.0   0.40           4.00           0.0            
2241350680.0   3.60           7.00           2.0            
2241348127.0   11.20          8.00           9.0            
2241339176.0   2.80           1.00           5.0            
2241324610.0   4.50           6.00           2.0            
2241325195.0   10.00          4.00           6.0            
2241347504.0   0.30           3.00           8.0            
2241332923.0   0.40           6.00           2.0            
2241331218.0   1.90           3.00           6.0            
2241329516.0   10.70          9.00           3.0            
2241334028.0   1.90           4.00           7.0            
2241342126.0   1.90           4.00           4.0            
2241348103.0   0.30           7.00           5.0            
2241331036.0   8.80           9.00           0.0            
2241336004.0   6.70           5.00           3.0            
2241341775.0   0.40           6.00           7.0            
2241324400.0   3.20           4.00           0.0            
2241349039.0   7.60           6.00           0.0            
2241323646.0   2.00           4.00           7.0            
2241341345.0   1.10           1.00           1.0            
2241348812.0   6.20           5.00           -1.0           
2241340185.0   2.50           6.00           7.0            
2241340125.0   1.90           6.00           8.0            
2241354354.0   1.20           4.00           3.0            
2241335500.0   0.40           3.00           5.0            
2241336620.0   10.50          6.00           8.0            
2241327112.0   0.30           9.00           0.0            
2241332659.0   0.10           3.00           6.0            
2241339381.0   1.70           3.00           5.0            
2241351017.0   3.80           6.00           3.0            
2241339870.0   1.50           1.00           9.0            
2241342821.0   8.30           7.00           4.0            
2241340641.0   0.50           5.00           9.0            
2241344602.0   0.30           8.00           1.0            
2241341918.0   1.10           6.00           9.0            
2241355276.0   1.40           4.00           5.0            
2241327977.0   9.40           3.00           3.0            
2241356640.0   0.90           5.00           3.0            
2241338786.0   12.00          2.00           7.0            
2241327480.0   0.20           3.00           7.0            
2241340270.0   0.30           4.00           7.0            
2241349198.0   3.70           6.00           3.0            
2241354909.0   5.60           9.00           1.0            
2241330416.0   6.60           9.00           9.0            
2241327363.0   0.60           3.00           5.0            
2241337765.0   11.70          4.00           6.0            
2241324095.0   11.10          7.00           4.0            
2241353534.0   5.30           4.00           0.0            
2241341836.0   11.10          6.00           7.0            
2241338981.0   5.40           7.00           4.0            
2241347051.0   2.40           5.00           9.0            
2241355281.0   0.80           5.00           7.0            
2241325147.0   0.20           4.00           8.0            
2241337701.0   4.60           7.00           4.0            
2241357956.0   6.00           7.00           0.0            
2241331338.0   2.80           6.00           7.0            
2241335765.0   4.30           1.00           7.0            
2241325260.0   6.50           6.00           3.0            
2241345402.0   2.20           3.00           1.0            
2241351624.0   8.30           2.00           8.0            
2241344578.0   0.20           4.00           2.0            
2241354643.0   1.20           9.00           5.0            
2241339293.0   3.00           6.00           5.0            
2241352950.0   8.90           9.00           3.0            
2241351323.0   2.00           2.00           1.0            
2241333111.0   6.90           9.00           1.0            
2241337066.0   1.50           3.00           9.0            
2241331757.0   7.80           2.00           4.0            
2241345125.0   1.50           6.00           6.0            
2241347243.0   4.30           6.00           7.0            
2241353402.0   2.60           5.00           0.0            
2241327274.0   0.80           3.00           4.0            
2241323845.0   4.40           9.00           3.0            
2241343497.0   5.70           3.00           2.0            
2241352450.0   7.30           7.00           4.0            
2241337600.0   2.60           4.00           2.0            
2241328565.0   3.70           8.00           0.0            
2241345523.0   5.30           9.00           1.0            
2241348975.0   10.30          6.00           1.0            
2241333872.0   5.50           6.00           1.0            
2241334849.0   11.50          1.00           1.0            
2241348123.0   2.30           3.00           7.0            
2241333543.0   3.90           4.00           2.0            
2241357756.0   10.80          7.00           9.0            
2241346119.0   1.20           3.00           1.0            
2241326980.0   1.40           6.00           8.0            
2241330164.0   1.40           4.00           5.0            
2241336748.0   0.40           9.00           -3.0           
2241342538.0   4.80           4.00           0.0            
2241339993.0   2.90           4.00           4.0            
2241341262.0   2.20           3.00           9.0            
2241336346.0   2.50           5.00           3.0            
2241349095.0   2.60           5.00           8.0            
2241345923.0   1.60           5.00           3.0            
2241355521.0   3.20           8.00           7.0            
2241324148.0   10.80          1.00           2.0            
2241343409.0   1.40           6.00           9.0            
2241357037.0   8.10           9.00           1.0            
2241336500.0   0.70           3.00           5.0            
2241346655.0   2.80           6.00           7.0            
2241355625.0   0.80           6.00           9.0            
2241345334.0   0.80           2.00           3.0            
2241335375.0   2.90           3.00           4.0            
2241329247.0   7.50           8.00           4.0            
2241351768.0   7.20           9.00           6.0            
2241327391.0   8.60           9.00           2.0            
2241330169.0   10.10          5.00           9.0            
2241355332.0   0.30           5.00           8.0            
2241338332.0   0.60           5.00           4.0            
2241340553.0   0.10           4.00           3.0            

Truck ID: Truck_6
Total Weight: 799.9000000000003
Total Profit: 1105.0
Total Penalty: -69.0
Packages: 224
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241331259.0   1.10           4.00           9.0            
2241329900.0   8.10           8.00           4.0            
2241357551.0   4.00           9.00           6.0            
2241344093.0   6.70           8.00           7.0            
2241351483.0   2.70           9.00           8.0            
2241342385.0   0.70           4.00           6.0            
2241334604.0   1.30           9.00           7.0            
2241346209.0   6.20           9.00           -2.0           
2241329096.0   3.00           5.00           5.0            
2241333694.0   1.00           5.00           6.0            
2241343108.0   11.30          2.00           4.0            
2241347271.0   1.70           6.00           3.0            
2241355456.0   2.70           6.00           0.0            
2241335412.0   7.90           8.00           0.0            
2241333209.0   4.20           9.00           2.0            
2241336579.0   8.70           8.00           5.0            
2241354014.0   5.60           1.00           8.0            
2241342079.0   10.20          2.00           7.0            
2241323204.0   4.40           1.00           3.0            
2241328123.0   8.90           3.00           5.0            
2241346163.0   1.30           5.00           6.0            
2241342253.0   0.20           3.00           8.0            
2241328892.0   0.60           5.00           3.0            
2241335878.0   5.70           9.00           5.0            
2241338905.0   7.10           6.00           4.0            
2241337673.0   4.80           6.00           4.0            
2241334771.0   10.90          6.00           0.0            
2241352976.0   4.70           3.00           0.0            
2241335110.0   0.10           7.00           8.0            
2241327073.0   10.50          8.00           5.0            
2241336105.0   2.50           5.00           9.0            
2241337175.0   4.30           2.00           -1.0           
2241329668.0   0.20           5.00           7.0            
2241328766.0   11.90          8.00           0.0            
2241330620.0   2.70           9.00           7.0            
2241333575.0   0.50           5.00           2.0            
2241329284.0   0.70           6.00           9.0            
2241339338.0   5.20           8.00           5.0            
2241336156.0   1.40           6.00           3.0            
2241334293.0   4.40           9.00           8.0            
2241348556.0   7.60           2.00           9.0            
2241328134.0   1.10           7.00           -4.0           
2241331309.0   7.10           8.00           4.0            
2241332293.0   1.20           7.00           0.0            
2241326153.0   0.80           6.00           5.0            
2241347006.0   1.40           5.00           8.0            
2241345411.0   0.90           5.00           4.0            
2241327504.0   8.60           6.00           3.0            
2241336625.0   1.60           2.00           9.0            
2241334030.0   2.10           6.00           6.0            
2241335116.0   2.40           4.00           4.0            
2241354842.0   0.80           6.00           0.0            
2241354340.0   5.40           8.00           6.0            
2241335356.0   3.20           2.00           0.0            
2241357356.0   0.90           8.00           9.0            
2241348287.0   1.60           4.00           2.0            
2241343446.0   10.30          5.00           9.0            
2241346583.0   3.20           3.00           -1.0           
2241351830.0   0.20           5.00           2.0            
2241323950.0   0.50           5.00           9.0            
2241347775.0   1.20           6.00           0.0            
2241336203.0   0.30           3.00           3.0            
2241357940.0   0.70           5.00           0.0            
2241325779.0   0.20           4.00           9.0            
2241350648.0   0.70           5.00           5.0            
2241346731.0   2.80           6.00           1.0            
2241323801.0   10.60          6.00           1.0            
2241354088.0   11.50          2.00           7.0            
2241334099.0   3.00           3.00           0.0            
2241328549.0   0.30           8.00           -3.0           
2241327936.0   9.40           6.00           5.0            
2241324916.0   4.40           2.00           0.0            
2241357804.0   9.00           5.00           2.0            
2241348354.0   0.40           6.00           1.0            
2241333608.0   11.10          1.00           0.0            
2241345036.0   0.90           6.00           9.0            
2241356248.0   3.90           6.00           4.0            
2241335863.0   2.70           2.00           4.0            
2241334543.0   1.60           3.00           3.0            
2241357125.0   0.30           3.00           1.0            
2241326138.0   2.00           6.00           9.0            
2241340580.0   7.00           8.00           5.0            
2241348487.0   0.60           6.00           1.0            
2241332626.0   0.20           9.00           -1.0           
2241346464.0   0.30           5.00           0.0            
2241337784.0   0.60           3.00           5.0            
2241343928.0   4.40           7.00           8.0            
2241345296.0   3.40           2.00           2.0            
2241346135.0   2.10           2.00           7.0            
2241345605.0   7.10           7.00           4.0            
2241353147.0   3.30           7.00           4.0            
2241354450.0   2.50           5.00           2.0            
2241338199.0   2.60           1.00           5.0            
2241345106.0   10.00          3.00           -2.0           
2241336026.0   0.60           4.00           3.0            
2241341665.0   2.50           9.00           2.0            
2241329008.0   6.80           9.00           8.0            
2241347020.0   0.60           5.00           9.0            
2241353632.0   0.70           6.00           0.0            
2241323456.0   2.60           6.00           8.0            
2241341717.0   10.50          7.00           2.0            
2241328513.0   2.60           5.00           4.0            
2241353411.0   0.50           5.00           6.0            
2241341548.0   1.50           5.00           8.0            
2241354269.0   0.30           8.00           8.0            
