Truck ID: Truck_1
Total Weight: 799.5000000000001
Total Profit: 1188.0
Total Penalty: -49.0
Packages: 248
Package ID     Weight         Profit         Deadline       
2241353417.0   0.20           3.00           7.0            
2241328827.0   1.00           4.00           9.0            
2241349342.0   9.20           2.00           9.0            
2241357453.0   0.20           5.00           0.0            
2241324246.0   0.10           3.00           7.0            
2241345649.0   0.60           7.00           7.0            
2241350377.0   0.90           4.00           4.0            
2241349874.0   1.40           3.00           1.0            
2241336420.0   11.60          7.00           5.0            
2241356285.0   2.70           8.00           2.0            
2241339263.0   3.10           6.00           5.0            
2241353711.0   7.10           9.00           5.0            
2241339052.0   0.80           9.00           4.0            
2241325874.0   2.00           3.00           3.0            
2241343409.0   1.40           6.00           9.0            
2241327870.0   2.30           6.00           1.0            
2241356885.0   2.70           4.00           8.0            
2241327037.0   5.70           9.00           -3.0           
2241334077.0   7.10           4.00           0.0            
2241348997.0   5.80           2.00           5.0            
2241327152.0   9.20           9.00           6.0            
2241327863.0   6.30           6.00           2.0            
2241331115.0   2.20           4.00           0.0            
2241339733.0   6.50           6.00           2.0            
2241326400.0   0.90           5.00           0.0            
2241328864.0   8.20           5.00           1.0            
2241339317.0   5.70           9.00           0.0            
2241327946.0   1.50           3.00           1.0            
2241324501.0   3.00           2.00           9.0            
2241341741.0   2.00           6.00           1.0            
2241334650.0   0.80           5.00           0.0            

Truck ID: Truck_4
Total Weight: 799.7000000000003
Total Profit: 1089.0
Total Penalty: -71.0
Packages: 225
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241331902.0   5.80           1.00           8.0            
2241344578.0   0.20           4.00           2.0            
2241337287.0   1.40           4.00           9.0            
2241344588.0   0.40           4.00           2.0            
2241335009.0   0.20           6.00           9.0            
2241351447.0   0.80           6.00           0.0            
2241348641.0   1.30           6.00           6.0            
2241339255.0   8.80           1.00           8.0            
2241325819.0   7.10           5.00           3.0            
2241329547.0   2.00           4.00           0.0            
2241351515.0   2.40           4.00           9.0            
2241351902.0   5.70           3.00           7.0            
2241352291.0   1.50           8.00           6.0            
2241339568.0   0.50           5.00           6.0            
2241344848.0   0.40           4.00           0.0            
2241355998.0   0.90           7.00           8.0            
2241333294.0   2.50           6.00           5.0            
2241343385.0   11.10          9.00           9.0            
2241329495.0   2.70           4.00           0.0            
2241349118.0   2.30           4.00           3.0            
2241324288.0   0.10           1.00           2.0            
2241330201.0   1.70           4.00           4.0            
2241354667.0   10.70          6.00           5.0            
2241335318.0   0.70           9.00           9.0            
2241354766.0   0.20           5.00           5.0            
2241347708.0   4.50           2.00           1.0            
2241328392.0   10.60          8.00           1.0            
2241356120.0   5.40           3.00           -2.0           
2241349130.0   4.00           4.00           0.0            
2241334093.0   0.50           5.00           0.0            
2241347886.0   2.30           6.00           6.0            
2241338803.0   5.70           8.00           2.0            
2241324861.0   6.00           8.00           -3.0           
2241337156.0   10.50          7.00           3.0            
2241351881.0   1.20           4.00           7.0            
2241323591.0   0.30           4.00           1.0            
2241330137.0   4.70           9.00           0.0            
2241333694.0   1.00           5.00           6.0            
2241325863.0   7.10           6.00           9.0            
2241358109.0   0.20           3.00           8.0            
2241335097.0   0.70           6.00           1.0            
2241357673.0   6.30           5.00           2.0            
2241326460.0   3.40           3.00           4.0            
2241336400.0   0.30           4.00           4.0            
2241329774.0   0.40           4.00           8.0            
2241335713.0   0.20           2.00           2.0            
2241332070.0   4.20           1.00           8.0            
2241349467.0   2.90           5.00           4.0            
2241325232.0   0.40           8.00           4.0            
2241341036.0   8.80           4.00           4.0            
2241323436.0   2.90           5.00           1.0            
2241325779.0   0.20           4.00           9.0            
2241330691.0   2.80           6.00           -2.0           
2241355017.0   5.30           9.00           9.0            
2241324286.0   2.60           7.00           1.0            
2241335756.0   0.30           5.00           3.0            
2241333319.0   2.20           4.00           4.0            
2241351367.0   0.80           5.00           7.0            
2241344389.0   2.00           7.00           5.0            
2241332879.0   9.50           6.00           9.0            
2241333650.0   9.10           6.00           4.0            
2241344275.0   3.30           8.00           8.0            
2241350308.0   0.20           3.00           1.0            
2241330501.0   2.70           3.00           5.0            
2241342056.0   2.00           7.00           6.0            
2241351731.0   0.40           4.00           8.0            
2241336534.0   2.30           4.00           2.0            
2241352125.0   2.50           5.00           6.0            
2241329042.0   10.50          2.00           6.0            
2241348652.0   5.40           5.00           -2.0           
2241349136.0   11.10          5.00           1.0            
2241354843.0   0.10           7.00           5.0            
2241349564.0   7.30           7.00           5.0            
2241329768.0   0.70           9.00           0.0            
2241328315.0   3.50           6.00           7.0            
2241344165.0   0.80           3.00           1.0            
2241355966.0   1.70           1.00           6.0            
2241348421.0   6.00           1.00           8.0            
2241329616.0   3.00           6.00           9.0            
2241334334.0   1.00           3.00           0.0            
2241357751.0   3.30           2.00           5.0            
2241354433.0   2.40           3.00           9.0            
2241330969.0   6.00           6.00           9.0            
2241334063.0   1.30           7.00           5.0            
2241328364.0   5.30           7.00           6.0            
2241347698.0   1.10           3.00           4.0            
2241328418.0   9.40           1.00           7.0            
2241348216.0   1.90           3.00           2.0            
2241335740.0   1.30           6.00           2.0            
2241338949.0   3.10           8.00           8.0            
2241327346.0   1.60           4.00           7.0            
2241355189.0   1.60           7.00           8.0            
2241351152.0   3.40           5.00           2.0            
2241332898.0   10.70          8.00           -3.0           
2241344997.0   3.20           4.00           6.0            
2241339593.0   4.10           4.00           7.0            
2241349749.0   5.30           1.00           9.0            
2241340649.0   1.10           4.00           9.0            
2241345190.0   0.70           4.00           -3.0           
2241354269.0   0.30           8.00           8.0            
2241346159.0   0.70           4.00           3.0            
2241332358.0   7.30           7.00           8.0            
2241341109.0   7.30           7.00           3.0            
2241338960.0   8.00           9.00           7.0            
2241334866.0   2.20           8.00           1.0            
2241327357.0   1.30           1.00           2.0            
2241337498.0   2.00           9.00           -2.0           
2241351459.0   6.50           2.00           3.0            
2241351587.0   6.10           2.00           7.0            
2241323888.0   2.00           2.00           0.0            
2241340409.0   3.30           7.00           6.0            
2241349550.0   8.80           3.00           8.0            
2241355313.0   3.20           4.00           1.0            
2241348868.0   2.70           6.00           8.0            
2241348222.0   0.50           4.00           5.0            
2241326248.0   1.80           2.00           9.0            
2241342647.0   1.70           5.00           9.0            
2241329911.0   2.30           3.00           2.0            
2241349045.0   2.40           4.00           6.0            
2241348031.0   6.20           3.00           8.0            
2241336237.0   7.20           1.00           6.0            
2241330373.0   6.00           9.00           3.0            
2241327916.0   0.20           3.00           6.0            
2241334966.0   3.50           8.00           -3.0           
2241324953.0   2.70           5.00           8.0            
2241338548.0   10.50          1.00           5.0            
2241336008.0   4.10           8.00           9.0            
2241352342.0   9.90           7.00           8.0            
2241336249.0   6.20           3.00           1.0            
2241329916.0   2.50           1.00           0.0            
2241353810.0   0.50           4.00           0.0            
2241355129.0   2.80           1.00           7.0            
2241323374.0   2.40           5.00           0.0            
2241357978.0   8.60           5.00           0.0            
2241355326.0   1.10           6.00           2.0            
2241352471.0   0.50           6.00           2.0            
2241340037.0   10.10          9.00           3.0            
2241355530.0   1.50           5.00           -1.0           
2241332618.0   0.40           7.00           5.0            
2241327702.0   3.50           6.00           4.0            
2241328781.0   10.00          6.00           8.0            
2241325790.0   4.60           7.00           9.0            
2241355711.0   0.50           8.00           -3.0           
2241332897.0   5.30           2.00           -3.0           
2241357506.0   0.70           3.00           5.0            
2241355071.0   4.60           7.00           2.0            
2241351877.0   0.30           4.00           9.0            
2241328492.0   0.50           5.00           1.0            
2241346061.0   5.00           7.00           3.0            
2241344104.0   0.20           8.00           4.0            
2241346364.0   0.30           5.00           7.0            
2241349215.0   0.30           8.00           4.0            
2241350280.0   0.50           6.00           6.0            
2241347575.0   2.90           4.00           2.0            
2241332868.0   10.10          2.00           8.0            
2241352544.0   2.70           6.00           5.0            
2241333958.0   1.80           4.00           8.0            
2241324522.0   9.20           6.00           7.0            
2241326143.0   5.50           7.00           3.0            
2241340357.0   2.40           2.00           4.0            
2241333136.0   0.80           8.00           3.0            
2241346117.0   1.30           6.00           0.0            
2241356478.0   0.90           8.00           3.0            
2241345599.0   1.00           3.00           3.0            
2241331721.0   2.50           4.00           9.0            
2241338804.0   1.90           9.00           3.0            
2241352800.0   5.30           6.00           4.0            
2241330423.0   10.90          8.00           1.0            
2241328932.0   6.00           7.00           6.0            
2241341357.0   8.10           9.00           3.0            
2241333200.0   10.00          4.00           9.0            
2241335418.0   9.20           2.00           2.0            
2241355765.0   8.80           9.00           9.0            
2241348200.0   0.10           5.00           8.0            
2241330220.0   8.70           4.00           2.0            
2241355917.0   1.10           7.00           9.0            
2241337788.0   2.70           9.00           0.0            
2241332454.0   1.60           6.00           3.0            
2241357738.0   0.40           5.00           8.0            
2241325956.0   3.50           4.00           0.0            
2241343504.0   1.70           3.00           5.0            
2241323190.0   3.00           1.00           1.0            
2241355299.0   6.30           3.00           8.0            
2241333262.0   3.20           9.00           5.0            
2241324757.0   2.10           6.00           2.0            
2241335279.0   2.50           5.00           0.0            
2241349612.0   2.10           7.00           4.0            
2241356087.0   0.80           4.00           9.0            
2241353287.0   6.70           4.00           4.0            
2241354128.0   8.20           8.00           9.0            
2241339929.0   0.20           3.00           6.0            
2241347529.0   4.20           6.00           4.0            
2241330457.0   1.90           2.00           5.0            
2241324030.0   5.70           9.00           8.0            
2241324202.0   1.30           6.00           8.0            
2241339561.0   0.50           3.00           0.0            
2241328592.0   4.30           5.00           4.0            
2241339142.0   3.30           9.00           3.0            
2241326457.0   1.60           7.00           9.0            
2241332740.0   9.00           7.00           1.0            
2241346001.0   6.70           8.00           6.0            
2241333828.0   0.10           5.00           8.0            
2241352438.0   2.80           6.00           7.0            
2241349111.0   0.50           5.00           3.0            
2241347348.0   6.80           4.00           7.0            
2241348874.0   5.90           6.00           0.0            
2241336778.0   0.30           3.00           7.0            
2241352536.0   0.90           7.00           7.0            
2241345939.0   3.10           8.00           8.0            
2241331495.0   6.60           7.00           3.0            
2241355618.0   3.80           9.00           0.0            
2241338031.0   1.10           4.00           2.0            
2241328569.0   2.50           6.00           8.0            
2241331955.0   2.60           3.00           0.0            
2241325042.0   0.70           3.00           6.0            
2241351566.0   10.80          4.00           1.0            
2241357654.0   2.60           3.00           8.0            
2241326309.0   1.60           6.00           3.0            
2241336647.0   1.00           5.00           0.0            
2241352896.0   11.50          4.00           9.0            
2241342170.0   9.30           8.00           8.0            
2241343944.0   1.70           9.00           1.0            
2241347932.0   0.90           7.00           3.0            
2241339770.0   2.10           5.00           2.0            
2241325755.0   0.20           4.00           2.0            

Truck ID: Truck_5
Total Weight: 796.4999999999998
Total Profit: 1218.0
Total Penalty: -44.0
Packages: 246
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241336398.0   0.30           3.00           5.0            
2241349681.0   1.70           5.00           6.0            
2241327467.0   3.10           1.00           -3.0           
2241335265.0   2.30           5.00           7.0            
2241356359.0   1.90           7.00           4.0            
2241333288.0   0.40           5.00           5.0            
2241336129.0   0.60           6.00           1.0            
2241348578.0   0.80           3.00           1.0            
2241340118.0   0.80           6.00           8.0            
2241329855.0   0.70           3.00           4.0            
2241326317.0   11.60          3.00           3.0            
2241354042.0   4.60           4.00           9.0            
2241349695.0   7.90           8.00           4.0            
2241337695.0   0.30           5.00           1.0            
2241343479.0   1.70           6.00           0.0            
2241327480.0   0.20           3.00           7.0            
2241347338.0   2.60           8.00           9.0            
2241345763.0   0.50           5.00           5.0            
2241339611.0   4.50           2.00           1.0            
2241352940.0   1.40           4.00           3.0            
2241357788.0   9.50           6.00           5.0            
2241343403.0   0.10           9.00           5.0            
2241330135.0   0.30           5.00           6.0            
2241338950.0   1.30           3.00           0.0            
2241325482.0   1.80           5.00           2.0            
2241350696.0   1.30           8.00           4.0            
2241356379.0   1.10           6.00           3.0            
2241357656.0   8.70           8.00           7.0            
2241356103.0   4.40           5.00           -2.0           
2241324062.0   3.90           1.00           6.0            
2241331976.0   3.50           3.00           9.0            
2241330908.0   0.40           6.00           5.0            
2241324168.0   1.60           5.00           5.0            
2241345049.0   2.00           5.00           7.0            
2241330613.0   3.00           5.00           5.0            
2241346012.0   5.60           2.00           4.0            
2241354132.0   0.70           3.00           2.0            
2241348884.0   2.30           4.00           1.0            
2241341608.0   8.70           2.00           9.0            
2241356376.0   2.80           9.00           2.0            
2241344074.0   1.30           5.00           7.0            
2241351499.0   7.20           9.00           -1.0           
2241344087.0   2.20           3.00           0.0            
2241334374.0   5.30           5.00           0.0            
2241343256.0   5.50           5.00           2.0            
2241353293.0   1.10           5.00           4.0            
2241347812.0   1.00           1.00           1.0            
2241331522.0   10.30          8.00           5.0            
2241327560.0   3.30           7.00           3.0            
2241339347.0   8.00           4.00           1.0            
2241325362.0   3.70           2.00           -1.0           
2241332268.0   2.70           2.00           3.0            
2241325217.0   0.20           3.00           1.0            
2241324667.0   4.10           9.00           7.0            
2241332329.0   6.20           2.00           7.0            
2241342066.0   1.40           7.00           9.0            
2241356708.0   1.70           9.00           3.0            
2241354798.0   7.80           2.00           4.0            
2241347014.0   6.30           5.00           8.0            
2241331199.0   11.30          3.00           7.0            
2241334032.0   3.00           2.00           3.0            
2241337869.0   1.50           3.00           2.0            
2241354476.0   3.70           9.00           8.0            
2241333992.0   2.40           7.00           8.0            
2241341721.0   0.20           1.00           -1.0           
2241341365.0   2.00           4.00           7.0            
2241356408.0   4.30           6.00           2.0            
2241325551.0   9.30           6.00           6.0            
2241350150.0   2.90           3.00           9.0            
2241333543.0   3.90           4.00           2.0            
2241332641.0   3.40           9.00           7.0            
2241347328.0   5.00           3.00           1.0            
2241352904.0   3.60           1.00           7.0            
2241328584.0   0.90           2.00           1.0            
2241338595.0   2.40           8.00           5.0            
2241336079.0   0.10           3.00           3.0            
2241357815.0   2.30           5.00           8.0            
2241347063.0   10.30          4.00           9.0            
2241336683.0   0.40           6.00           6.0            
2241341293.0   7.40           6.00           1.0            
2241352296.0   0.80           3.00           8.0            
2241342228.0   1.20           6.00           0.0            
2241323452.0   7.10           9.00           3.0            
2241341326.0   6.90           7.00           5.0            
2241341522.0   7.40           8.00           0.0            
2241339429.0   0.30           9.00           3.0            
2241328587.0   0.60           5.00           8.0            
2241336164.0   4.50           6.00           7.0            
2241332538.0   11.20          5.00           2.0            
2241325291.0   12.00          5.00           3.0            
2241324400.0   3.20           4.00           0.0            
2241332206.0   0.20           4.00           9.0            
2241324903.0   4.70           1.00           1.0            
2241336769.0   1.80           6.00           1.0            
2241326965.0   1.40           8.00           5.0            
2241342087.0   1.90           4.00           4.0            
2241336052.0   2.70           4.00           6.0            
2241336363.0   3.20           8.00           4.0            
2241334878.0   2.80           6.00           9.0            
2241341731.0   5.80           4.00           -1.0           
2241324786.0   0.30           3.00           7.0            
2241337126.0   0.70           6.00           2.0            
2241357047.0   2.30           9.00           0.0            
2241352791.0   7.50           9.00           -3.0           
2241341630.0   8.90           8.00           6.0            
2241325590.0   2.50           5.00           3.0            
2241344138.0   3.10           4.00           7.0            
2241348992.0   7.60           4.00           4.0            
2241329526.0   2.50           3.00           2.0            
2241328711.0   10.20          7.00           6.0            
2241345408.0   2.30           2.00           7.0            
2241331718.0   1.10           1.00           8.0            
2241356957.0   10.00          3.00           7.0            
2241340291.0   0.30           5.00           7.0            
2241341172.0   1.60           3.00           2.0            
2241354516.0   0.40           9.00           0.0            
2241337009.0   2.50           3.00           0.0            
2241347873.0   5.10           2.00           4.0            
2241343405.0   5.10           7.00           8.0            
2241327274.0   0.80           3.00           4.0            
2241344745.0   1.10           2.00           6.0            
2241355087.0   1.60           5.00           0.0            
2241327735.0   1.40           5.00           4.0            
2241347754.0   2.40           4.00           5.0            
2241345646.0   5.50           9.00           3.0            
2241355056.0   2.10           8.00           6.0            
2241334823.0   0.20           2.00           5.0            
2241354712.0   10.30          9.00           2.0            
2241338493.0   3.70           6.00           8.0            
2241335659.0   0.50           5.00           4.0            
2241355962.0   2.50           4.00           2.0            
2241330028.0   2.20           4.00           7.0            
2241324538.0   2.10           9.00           3.0            
2241350952.0   0.80           6.00           1.0            
2241340740.0   3.40           8.00           -2.0           
2241345519.0   0.20           7.00           1.0            
2241328091.0   11.00          7.00           8.0            
2241328561.0   0.30           6.00           4.0            
2241355136.0   5.80           6.00           0.0            
2241344054.0   0.70           5.00           0.0            
2241357116.0   3.50           4.00           8.0            
2241345477.0   9.30           7.00           9.0            
2241353305.0   7.00           6.00           2.0            
2241348758.0   7.30           3.00           7.0            
2241342771.0   1.90           4.00           9.0            
2241332734.0   0.50           5.00           3.0            
2241358197.0   2.30           5.00           8.0            
2241328643.0   9.80           9.00           1.0            
2241337646.0   7.60           7.00           3.0            
2241323307.0   2.90           5.00           8.0            
2241356896.0   2.30           6.00           7.0            
2241332107.0   1.70           9.00           8.0            
2241345281.0   2.40           1.00           2.0            
2241332386.0   1.40           6.00           3.0            
2241357766.0   2.00           5.00           9.0            
2241325413.0   7.30           1.00           2.0            
2241337261.0   0.90           8.00           8.0            
2241346177.0   2.10           9.00           1.0            
2241352105.0   4.20           7.00           7.0            
2241350674.0   6.80           2.00           5.0            
2241335884.0   1.20           3.00           7.0            
2241344816.0   0.50           6.00           3.0            
2241347584.0   8.60           8.00           3.0            
2241335854.0   8.20           7.00           -1.0           
2241345774.0   0.90           3.00           8.0            
2241352774.0   4.60           7.00           8.0            
2241330817.0   1.10           2.00           9.0            
2241331434.0   0.90           3.00           2.0            
2241325916.0   1.00           6.00           4.0            
2241342566.0   2.30           5.00           2.0            
2241352181.0   2.50           8.00           2.0            
2241324634.0   1.20           6.00           8.0            
2241329328.0   0.10           5.00           0.0            
2241356716.0   0.90           3.00           3.0            
2241348821.0   5.50           8.00           0.0            
2241346037.0   1.20           3.00           3.0            
2241330454.0   2.40           5.00           1.0            
2241356752.0   2.70           9.00           1.0            
2241344283.0   0.40           7.00           8.0            
2241338634.0   2.20           4.00           1.0            
2241342216.0   4.40           5.00           7.0            
2241355726.0   0.60           5.00           7.0            
2241336739.0   4.90           6.00           8.0            
2241338068.0   0.40           5.00           1.0            
2241357937.0   1.90           5.00           6.0            
2241349199.0   2.20           5.00           7.0            
2241345571.0   2.40           6.00           2.0            
2241344250.0   0.40           6.00           8.0            
2241334786.0   10.00          8.00           8.0            
2241339125.0   8.00           1.00           2.0            
2241357690.0   1.40           6.00           3.0            
2241324111.0   2.10           6.00           4.0            
2241342762.0   2.10           7.00           2.0            
2241355555.0   0.50           4.00           5.0            
2241331752.0   5.50           8.00           4.0            
2241323298.0   6.90           5.00           6.0            
2241348514.0   2.70           7.00           4.0            
2241357016.0   1.20           5.00           1.0            
2241353853.0   1.90           6.00           0.0            
2241341642.0   10.90          2.00           7.0            
2241326771.0   2.30           4.00           1.0            
2241343767.0   2.80           5.00           7.0            
2241334131.0   3.20           4.00           8.0            
2241329841.0   0.50           5.00           8.0            
2241346464.0   0.30           5.00           0.0            
2241331042.0   3.90           7.00           -3.0           
2241354444.0   6.50           2.00           4.0            
2241324600.0   2.40           5.00           3.0            
2241329606.0   3.40           9.00           5.0            
2241323783.0   4.10           1.00           8.0            
2241354101.0   0.30           5.00           8.0            
2241346689.0   1.90           6.00           1.0            
2241337642.0   2.10           3.00           -2.0           
2241323442.0   0.90           3.00           7.0            
2241336994.0   3.20           3.00           3.0            
2241331849.0   1.10           3.00           8.0            
2241326200.0   1.60           3.00           6.0            
2241343461.0   2.20           4.00           7.0            
2241328483.0   0.60           3.00           9.0            
2241338390.0   5.00           7.00           1.0            
2241357429.0   4.00           8.00           4.0            
2241351200.0   3.30           8.00           1.0            
2241334959.0   7.60           4.00           4.0            
2241339889.0   0.40           6.00           3.0            
2241323313.0   6.70           9.00           4.0            
2241326650.0   2.20           4.00           2.0            
2241334483.0   2.80           4.00           6.0            
2241356983.0   1.30           3.00           4.0            
2241342596.0   0.90           6.00           3.0            
2241329164.0   0.10           9.00           3.0            
2241334543.0   1.60           3.00           3.0            
2241347598.0   3.10           9.00           6.0            
2241354012.0   3.70           2.00           6.0            
2241348833.0   2.50           5.00           7.0            
2241333585.0   1.00           7.00           8.0            
2241331338.0   2.80           6.00           7.0            
2241344306.0   0.60           5.00           2.0            
2241327993.0   0.60           4.00           2.0            
2241339023.0   4.50           5.00           3.0            
2241338297.0   1.50           3.00           3.0            
2241344979.0   1.30           4.00           9.0            
2241323410.0   3.90           7.00           8.0            
2241326805.0   2.00           5.00           2.0            
2241336273.0   2.30           8.00           5.0            
2241331460.0   0.30           3.00           6.0            
2241323853.0   2.40           8.00           4.0            

Truck ID: Truck_6
Total Weight: 799.7999999999998
Total Profit: 1065.0
Total Penalty: -98.0
Packages: 220
Package ID     Weight         Profit         Deadline       
------------------------------------------------------------
2241348668.0   11.70          4.00           2.0            
2241337147.0   4.60           2.00           9.0            
2241341246.0   7.00           4.00           9.0            
2241334390.0   0.40           4.00           9.0            
2241338993.0   4.70           8.00           1.0            
2241352029.0   0.30           5.00           7.0            
2241350162.0   4.90           1.00           5.0            
2241341502.0   2.10           7.00           8.0            
2241350743.0   2.90           2.00           4.0            
2241332432.0   0.90           6.00           6.0            
2241356049.0   10.50          2.00           8.0            
2241328506.0   2.80           5.00           9.0            
2241346519.0   1.90           5.00           3.0            
2241334208.0   1.40           7.00           6.0            
2241351630.0   1.00           3.00           5.0            
2241329100.0   0.20           3.00           3.0            
2241356256.0   7.90           2.00           5.0            
2241340048.0   1.10           3.00           6.0            
2241327376.0   7.50           9.00           3.0            
2241333052.0   3.00           9.00           0.0            
2241337035.0   1.30           1.00           3.0            
2241323292.0   10.10          8.00           0.0            
2241340949.0   10.90          7.00           8.0            
2241336940.0   9.50           1.00           7.0            
2241333505.0   2.00           6.00           9.0            
2241329817.0   2.70           7.00           6.0            
2241352200.0   2.40           5.00           3.0            
2241343846.0   5.30           5.00           5.0            
2241347498.0   0.30           4.00           0.0            
2241326641.0   5.70           5.00           6.0            
2241343070.0   1.50           9.00           -1.0           
2241345931.0   3.90           5.00           0.0            
2241352819.0   11.40          6.00           1.0            
2241331452.0   2.50           3.00           9.0            
2241351738.0   0.50           6.00           0.0            
2241341559.0   1.00           5.00           0.0            
2241324529.0   0.80           9.00           6.0            
2241328502.0   1.30           8.00           7.0            
2241357987.0   1.90           4.00           8.0            
2241334854.0   2.20           9.00           7.0            
2241357043.0   0.10           8.00           7.0            
2241357395.0   7.60           9.00           9.0            
2241340262.0   1.20           4.00           0.0            
2241327840.0   7.50           8.00           0.0            
2241330548.0   4.50           9.00           2.0            
2241323745.0   1.80           6.00           2.0            
2241337074.0   1.90           5.00           8.0            
2241352783.0   1.60           4.00           4.0            
2241327441.0   2.70           7.00           -2.0           
2241354394.0   1.20           6.00           5.0            
2241340093.0   7.00           6.00           1.0            
2241323550.0   9.10           7.00           8.0            
2241356537.0   0.50           3.00           2.0            
2241345719.0   11.50          1.00           5.0            
2241349189.0   9.00           1.00           7.0            
2241353943.0   0.50           3.00           9.0            
2241343371.0   0.90           4.00           4.0            
2241347966.0   0.30           9.00           7.0            
2241331286.0   10.10          8.00           6.0            
2241351737.0   1.20           2.00           1.0            
2241347297.0   0.20           5.00           4.0            
2241335431.0   0.50           3.00           1.0            
2241347193.0   5.50           7.00           6.0            
2241351090.0   0.60           6.00           9.0            
2241323418.0   11.10          4.00           4.0            
2241357109.0   2.40           7.00           0.0            
2241328631.0   9.50           9.00           9.0            
2241337618.0   5.40           3.00           -2.0           
2241352301.0   0.70           6.00           7.0            
2241324809.0   2.30           6.00           7.0            
2241340116.0   8.40           7.00           5.0            
2241357412.0   2.40           3.00           9.0            
2241343094.0   2.30           6.00           2.0            
2241330297.0   9.20           8.00           9.0            
2241328535.0   8.80           5.00           -2.0           
2241328885.0   1.20           5.00           7.0            
2241344518.0   0.60           3.00           8.0            
2241355250.0   5.90           7.00           7.0            
2241326072.0   5.40           4.00           6.0            
2241326949.0   1.20           6.00           7.0            
2241328071.0   0.90           8.00           8.0            
2241339692.0   10.90          6.00           4.0            
2241333628.0   3.70           6.00           8.0            
2241324104.0   0.50           5.00           8.0            
2241344452.0   0.50           2.00           9.0            
2241341809.0   0.50           6.00           6.0            
2241357709.0   5.10           1.00           2.0            
2241354583.0   1.30           6.00           1.0            
2241353399.0   4.80           2.00           7.0            
2241338738.0   0.20           2.00           -2.0           
2241354061.0   8.90           8.00           8.0            
2241341431.0   1.60           6.00           9.0            
2241356303.0   0.40           3.00           1.0            
2241328533.0   2.00           5.00           6.0            
2241341611.0   1.10           2.00           3.0            
2241351541.0   1.60           5.00           8.0            
2241332465.0   7.80           9.00           6.0            
2241348065.0   1.40           8.00           4.0            
2241346884.0   0.80           9.00           -2.0           
2241338229.0   4.20           5.00           2.0            
2241325808.0   8.90           9.00           4.0            
2241348611.0   2.80           8.00           3.0            
2241354572.0   1.80           2.00           4.0            
2241337294.0   5.50           7.00           9.0            
2241324697.0   2.20           3.00           2.0            
2241343617.0   2.60           3.00           5.0            
2241325656.0   0.10           3.00           4.0            
2241357798.0   1.20           1.00           3.0            
2241349344.0   1.10           4.00           9.0            
2241357946.0   0.90           6.00           1.0            
2241325621.0   5.80           8.00           6.0            
2241326713.0   1.60           6.00           8.0            
2241334475.0   7.10           5.00           0.0            
2241338163.0   1.00           2.00           2.0            
2241347020.0   0.60           5.00           9.0            
2241351074.0   2.30           6.00           3.0            
2241352515.0   7.40           4.00           2.0            
2241347464.0   9.30           5.00           6.0            
2241334747.0   2.30           3.00           1.0            
2241350966.0   4.50           9.00           2.0            
2241339694.0   2.80           4.00           2.0            
2241331843.0   1.00           4.00           1.0            
2241341794.0   0.80           6.00           0.0            
2241333771.0   0.30           6.00           3.0            
2241350291.0   8.90           7.00           3.0            
2241339893.0   0.90           1.00           8.0            
2241325207.0   2.90           9.00           -2.0           
2241354502.0   4.30           4.00           5.0            
2241344213.0   0.30           2.00           1.0            
2241344261.0   3.40           3.00           3.0            
2241337688.0   2.50           4.00           6.0            
2241336702.0   0.80           3.00           7.0            
2241340811.0   11.90          1.00           -2.0           
2241343016.0   3.90           7.00           8.0            
2241355083.0   7.90           3.00           9.0            
2241331061.0   9.60           7.00           0.0            
2241341182.0   3.30           3.00           8.0            
2241338688.0   1.90           3.00           6.0            
2241335957.0   1.20           5.00           5.0            
2241356497.0   6.30           7.00           6.0            
2241338758.0   1.70           3.00           1.0            
2241330393.0   0.50           6.00           9.0            
2241332714.0   0.10           6.00           5.0            
2241334396.0   5.20           1.00           9.0            
2241353715.0   3.20           6.00           9.0            
2241340566.0   1.10           6.00           4.0            
2241341892.0   5.00           7.00           9.0            
2241335427.0   4.60           8.00           1.0            
2241343376.0   1.70           5.00           8.0            
2241352481.0   3.10           7.00           5.0            
2241337395.0   1.90           6.00           7.0            
2241355559.0   1.90           9.00           4.0            
2241355615.0   3.30           8.00           -4.0           
2241325575.0   0.80           3.00           7.0            
2241349511.0   10.30          7.00           -2.0           
2241341320.0   6.60           9.00           5.0            
2241341405.0   4.90           6.00           6.0            
2241325703.0   2.90           6.00           7.0            
2241354031.0   1.30           6.00           1.0            
2241348415.0   1.80           6.00           3.0            
2241340572.0   1.30           5.00           5.0            
2241328755.0   0.20           3.00           2.0            
2241328725.0   6.70           6.00           -3.0           
2241351671.0   1.30           8.00           -4.0           
2241338770.0   9.90           8.00           7.0            
2241325204.0   0.30           4.00           1.0            
2241329479.0   7.70           4.00           8.0            
2241341238.0   9.30           8.00           3.0            
2241332074.0   1.20           6.00           5.0            
2241337200.0   1.30           3.00           0.0            
2241354908.0   4.70           6.00           9.0            
2241346697.0   0.90           6.00           5.0            
2241355509.0   0.30           8.00           0.0            
2241357073.0   0.60           8.00           3.0            
2241323429.0   10.20          8.00           9.0            
2241351160.0   1.90           6.00           1.0            
2241346142.0   0.20           6.00           7.0            
2241344496.0   1.30           3.00           9.0            
2241349100.0   1.40           8.00           8.0            
